# Gamma at 1
# M  at 87
# K  at 137
# Gamma at 237
159	4.035657E+02	6.665170E+02	8.775973E+02	1.118609E+03	1.388584E+03	1.409431E+03
160	3.965339E+02	6.728425E+02	8.690440E+02	1.111699E+03	1.391038E+03	1.417648E+03
161	3.894440E+02	6.791267E+02	8.603652E+02	1.104618E+03	1.393475E+03	1.425756E+03
162	3.822998E+02	6.853626E+02	8.515674E+02	1.097360E+03	1.395903E+03	1.433750E+03
163	3.751046E+02	6.915439E+02	8.426560E+02	1.089921E+03	1.398326E+03	1.441624E+03
164	3.678620E+02	6.976646E+02	8.336353E+02	1.082297E+03	1.400753E+03	1.449372E+03
165	3.605760E+02	7.037192E+02	8.245089E+02	1.074487E+03	1.403193E+03	1.456988E+03
166	3.532505E+02	7.097024E+02	8.152800E+02	1.066488E+03	1.405653E+03	1.464466E+03
167	3.458898E+02	7.156094E+02	8.059522E+02	1.058296E+03	1.408136E+03	1.471802E+03
168	3.384976E+02	7.214358E+02	7.965291E+02	1.049907E+03	1.410646E+03	1.478994E+03
169	3.310779E+02	7.271774E+02	7.870140E+02	1.041316E+03	1.413185E+03	1.486037E+03
170	3.236344E+02	7.328306E+02	7.774096E+02	1.032522E+03	1.415756E+03	1.492930E+03
171	3.161710E+02	7.383917E+02	7.677177E+02	1.023522E+03	1.418365E+03	1.499670E+03
172	3.086922E+02	7.438577E+02	7.579399E+02	1.014315E+03	1.421017E+03	1.506254E+03
173	3.012025E+02	7.480782E+02	7.492256E+02	1.004901E+03	1.423713E+03	1.512678E+03
174	2.937065E+02	7.381346E+02	7.544931E+02	9.952755E+02	1.426456E+03	1.518943E+03
175	2.862086E+02	7.281117E+02	7.596580E+02	9.854365E+02	1.429245E+03	1.525046E+03
176	2.787128E+02	7.180114E+02	7.647183E+02	9.753816E+02	1.432080E+03	1.530988E+03
177	2.712236E+02	7.078349E+02	7.696725E+02	9.651104E+02	1.434963E+03	1.536764E+03
178	2.637452E+02	6.975832E+02	7.745190E+02	9.546234E+02	1.437895E+03	1.542374E+03
179	2.562824E+02	6.872572E+02	7.792564E+02	9.439210E+02	1.440878E+03	1.547813E+03
180	2.488400E+02	6.768584E+02	7.838839E+02	9.330021E+02	1.443910E+03	1.553082E+03
181	2.414228E+02	6.663887E+02	7.884006E+02	9.218649E+02	1.446989E+03	1.558182E+03
182	2.340355E+02	6.558499E+02	7.928062E+02	9.105077E+02	1.450114E+03	1.563112E+03
183	2.266828E+02	6.452432E+02	7.971005E+02	8.989302E+02	1.453283E+03	1.567873E+03
184	2.193695E+02	6.345692E+02	8.012833E+02	8.871337E+02	1.456496E+03	1.572463E+03
185	2.121012E+02	6.238284E+02	8.053547E+02	8.751199E+02	1.459750E+03	1.576878E+03
186	2.048836E+02	6.130217E+02	8.093148E+02	8.628898E+02	1.463046E+03	1.581118E+03
187	1.977224E+02	6.021505E+02	8.131641E+02	8.504430E+02	1.466379E+03	1.585185E+03
188	1.906234E+02	5.912168E+02	8.169032E+02	8.377787E+02	1.469745E+03	1.589079E+03
189	1.835917E+02	5.802218E+02	8.205331E+02	8.248966E+02	1.473141E+03	1.592801E+03
190	1.766322E+02	5.691663E+02	8.117983E+02	8.240548E+02	1.476565E+03	1.596353E+03
191	1.697498E+02	5.580505E+02	7.984862E+02	8.274694E+02	1.480013E+03	1.599730E+03
192	1.629497E+02	5.468749E+02	7.849628E+02	8.307779E+02	1.483484E+03	1.602931E+03
193	1.562371E+02	5.356405E+02	7.712290E+02	8.339816E+02	1.486973E+03	1.605957E+03
194	1.496176E+02	5.243490E+02	7.572849E+02	8.370819E+02	1.490475E+03	1.608810E+03
195	1.430961E+02	5.130021E+02	7.431305E+02	8.400805E+02	1.493986E+03	1.611492E+03
196	1.366774E+02	5.016010E+02	7.287672E+02	8.429790E+02	1.497500E+03	1.614006E+03
197	1.303656E+02	4.901460E+02	7.141977E+02	8.457792E+02	1.501015E+03	1.616350E+03
198	1.241651E+02	4.786374E+02	6.994257E+02	8.484828E+02	1.504526E+03	1.618520E+03
199	1.180805E+02	4.670756E+02	6.844538E+02	8.510914E+02	1.508030E+03	1.620516E+03
200	1.121163E+02	4.554620E+02	6.692834E+02	8.536067E+02	1.511522E+03	1.622341E+03
201	1.062768E+02	4.437981E+02	6.539149E+02	8.560308E+02	1.514995E+03	1.623998E+03
202	1.005661E+02	4.320853E+02	6.383497E+02	8.583653E+02	1.518444E+03	1.625492E+03
203	9.498730E+01	4.203243E+02	6.225908E+02	8.606124E+02	1.521864E+03	1.626822E+03
204	8.954336E+01	4.085151E+02	6.066422E+02	8.627736E+02	1.525251E+03	1.627986E+03
205	8.423700E+01	3.966584E+02	5.905082E+02	8.648507E+02	1.528602E+03	1.628981E+03
206	7.907104E+01	3.847554E+02	5.741914E+02	8.668454E+02	1.531912E+03	1.629808E+03
207	7.404829E+01	3.728079E+02	5.576932E+02	8.687593E+02	1.535173E+03	1.630473E+03
208	6.917129E+01	3.608176E+02	5.410149E+02	8.705945E+02	1.538381E+03	1.630981E+03
209	6.444229E+01	3.487854E+02	5.241592E+02	8.723525E+02	1.541529E+03	1.631336E+03
210	5.986332E+01	3.367113E+02	5.071310E+02	8.740352E+02	1.544614E+03	1.631538E+03
211	5.543657E+01	3.245956E+02	4.899357E+02	8.756437E+02	1.547632E+03	1.631580E+03
212	5.116441E+01	3.124391E+02	4.725781E+02	8.771794E+02	1.550579E+03	1.631463E+03
213	4.704903E+01	3.002439E+02	4.550615E+02	8.786433E+02	1.553449E+03	1.631190E+03
214	4.309157E+01	2.880120E+02	4.373878E+02	8.800371E+02	1.556236E+03	1.630771E+03
215	3.929168E+01	2.757443E+02	4.195601E+02	8.813625E+02	1.558935E+03	1.630215E+03
216	3.564796E+01	2.634401E+02	4.015832E+02	8.826213E+02	1.561542E+03	1.629522E+03
217	3.215984E+01	2.510984E+02	3.834636E+02	8.838149E+02	1.564055E+03	1.628687E+03
218	2.882991E+01	2.387193E+02	3.652077E+02	8.849442E+02	1.566471E+03	1.627705E+03
219	2.566548E+01	2.263058E+02	3.468196E+02	8.860097E+02	1.568786E+03	1.626579E+03
220	2.267758E+01	2.138630E+02	3.283017E+02	8.870119E+02	1.570991E+03	1.625323E+03
221	1.987709E+01	2.013960E+02	3.096561E+02	8.879515E+02	1.573081E+03	1.623954E+03
222	1.726901E+01	1.889076E+02	2.908879E+02	8.888297E+02	1.575052E+03	1.622480E+03
223	1.484783E+01	1.763975E+02	2.720059E+02	8.896480E+02	1.576909E+03	1.620889E+03
224	1.259731E+01	1.638637E+02	2.530211E+02	8.904074E+02	1.578657E+03	1.619161E+03
225	1.049608E+01	1.513051E+02	2.339435E+02	8.911089E+02	1.580303E+03	1.617284E+03
226	8.527917E+00	1.387238E+02	2.147792E+02	8.917524E+02	1.581839E+03	1.615274E+03
227	6.692549E+00	1.261240E+02	1.955312E+02	8.923379E+02	1.583249E+03	1.613177E+03
228	5.013263E+00	1.135102E+02	1.762018E+02	8.928654E+02	1.584509E+03	1.611035E+03
229	3.540401E+00	1.008845E+02	1.567970E+02	8.933352E+02	1.585603E+03	1.608849E+03
230	2.354542E+00	8.824695E+01	1.373279E+02	8.937481E+02	1.586529E+03	1.606557E+03
231	1.569227E+00	7.559849E+01	1.178085E+02	8.941048E+02	1.587307E+03	1.604048E+03
232	1.251198E+00	6.294496E+01	9.825049E+01	8.944061E+02	1.587969E+03	1.601241E+03
233	1.198845E+00	5.029861E+01	7.866011E+01	8.946522E+02	1.588543E+03	1.598176E+03
234	1.112448E+00	3.767499E+01	5.903794E+01	8.948435E+02	1.589035E+03	1.595079E+03
235	8.698028E-01	2.508581E+01	3.938334E+01	8.949800E+02	1.589428E+03	1.592350E+03
236	4.777701E-01	1.253178E+01	1.970022E+01	8.950618E+02	1.589687E+03	1.590456E+03
237	0.000000E+00	0.000000E+00	0.000000E+00	8.950890E+02	1.589775E+03	1.589778E+03
